Omega_s0,z_t,w_t,chi2,weight
0.0013936287708201545,1.509441431979574,0.29733358615426586,158.3314834590011,1.021605328931274e-25
0.022965602999885527,0.4582616459640457,0.305963915197757,78.48709588872603,2.224700825707468e-08
0.013182221778652104,0.8926203574841538,0.4579841305822906,114.22437924112617,3.8638400245286344e-16
0.06776586736128574,1.6654074129454481,0.4434196287756027,62.613128185030796,6.226728155019034e-05
0.012183250462853113,1.8501779170659791,0.2546852934045807,139.66533512243697,1.1550100419772161e-21
0.0506329931620633,1.1235721410602142,0.5646627957772731,59.28508695010995,0.00032880232342715675
0.06942624356428866,0.4197106029493616,0.23779421428272593,133.72340654629636,2.2535082708474376e-20
0.05811166092209024,1.9613311983428592,0.5982319143625173,72.8934861413351,3.6467713953212415e-07
0.019977565166005764,0.9110513745033679,0.1163505169426012,92.647799496984,1.8720347128536966e-11
0.08041245261822627,0.7741903953573712,0.4368703090805147,106.82875596454285,1.559402860540889e-14
0.07154071296158017,0.415983648286959,0.41010553410768213,119.78537714679504,2.3958729527851796e-17
0.07389840039155418,0.2227333177904872,0.3924645549782362,150.3229980195486,5.6014913159912434e-24
0.013105775155731325,1.2866120104735652,0.4895690776113183,122.34658829935947,6.65738770316379e-18
0.012375380365034461,1.3023758335419546,0.3954380658002724,125.07295101437447,1.7032629833553546e-18
0.09275625510065078,0.621634046099709,0.4049586972142566,181.06399877305446,1.1829875370777729e-30
0.039757819382494064,0.4915761610648828,0.5386791088816585,61.10027794891607,0.00013266952082461545
0.030094869178093977,1.1504158408980805,0.19337149924430022,81.98445343761435,3.871061522972346e-09
0.04885840453515333,0.9837323391055135,0.36557877835838515,58.048719360899725,0.0006101107659126693
0.06628642127635824,0.746577268452558,0.4560505725159357,76.26373096465379,6.761906711901036e-08
0.095562325704697,0.5928191515535985,0.2539386556737112,236.01465714483192,1.3822809264344151e-42
0.0286446226882055,1.7467505448643579,0.2097423120301765,112.50030661278842,9.149487146397738e-16
0.09248084293120272,1.9708903263898991,0.16445086965077685,89.92118033373144,7.317988555416719e-11
0.0024859491386256317,0.8400471182889024,0.23134417914684605,151.1176196511878,3.764902832791261e-24
0.05551980423268247,1.4566354149767005,0.4330389112245612,62.48594863953507,6.635544915450622e-05
0.06339751116810852,1.7579849857917642,0.4074827199698413,68.81198710273426,2.8066922457414476e-06
0.01058974037507533,0.24848620546783085,0.18587625836502167,111.01940110239804,1.9185419381755153e-15
0.014033959706391264,1.8345167848931323,0.34557686688766165,133.9698418943755,1.9922617663220234e-20
0.04191143193163038,1.098468187165626,0.20688486689183924,64.15100729382823,2.8861154548244425e-05
0.09662319121431817,1.202148668724212,0.5679863777456223,96.70505989428524,2.4620167112651007e-12
0.059604255323437286,1.171771975365499,0.4620671340782547,57.31217466320026,0.0008817537949543904
0.09330232216002113,0.6372689481361076,0.18666433751456354,231.2697880983878,1.482284398365212e-41
0.08043609156129708,1.6080345937832818,0.24485614531018576,64.86256738749783,2.0220895710336478e-05
0.04673816015552915,1.5182090705642628,0.5265396927253688,70.08667459870438,1.4838838971224202e-06
0.07847634492521875,0.3724262282329994,0.37856104632737875,157.68221906530786,1.4134131299175272e-25
0.0017836783976987736,1.2130248341027778,0.27797754939142305,155.99124882874736,3.291991026990364e-25
0.010914399676573495,1.9226471630691633,0.3992104229893657,140.12138282835372,9.195095814862712e-22
0.08294286148827364,1.7680833981671762,0.29474127592501964,67.9894194925784,4.234606714672613e-06
0.07968170883251618,1.3266278684277404,0.5557141262303901,64.68758838055396,2.20697085466235e-05
0.02326407419664337,0.5576480187699213,0.5367703984775921,82.29700947648313,3.311001611701804e-09
0.05307695905990535,0.8250016340480641,0.18019322182272687,64.34289873128307,2.6220743625981277e-05
0.060601582070001096,0.4706445250298405,0.43872427462060803,82.02067019630067,3.801593745164226e-09
0.08677389537760112,1.6794751069812772,0.5187939452524502,62.45214420782611,6.748653528245475e-05
0.06031071573387257,1.601607496290523,0.20562188641021742,72.89460021325559,3.6447405781868655e-07
0.04125715692736803,1.8386449532042182,0.5357549291581443,86.39848161633554,4.259278451719878e-10
0.03741840434071827,0.3141119854476738,0.3097787118713723,63.00435192025574,5.1204337459773165e-05
0.042588208637350994,1.936484266969086,0.25386354897853314,102.36691641356697,1.4515582706045366e-13
0.06519310255799741,1.939569205848127,0.5920306563115332,68.38803649901178,3.4694009948341837e-06
0.0867490631752325,1.4139376283906522,0.4440024681973179,64.9608729271842,1.9251014121917796e-05
0.04538968820762998,1.787146849352015,0.24525375631203813,92.879268850622,1.6674428815126923e-11
0.024783956295135814,0.989188171728755,0.3648451173114168,86.21372662404607,4.67148619713281e-10
0.023666236299758114,0.7641277418100314,0.4217326190140487,83.6497640192444,1.683497498888659e-09
0.07460142802434465,0.47786322080870214,0.4559691068340269,120.10403364332208,2.0430001839400947e-17
0.08165687634239105,0.25684304584655687,0.20469534899572342,224.48369550094876,4.410753850116542e-40
0.010527807985412497,0.2755952349045267,0.408299850809408,114.00578723517404,4.3100845321439693e-16
0.006655885695517816,1.444820073687373,0.5236310160441064,142.3662240136935,2.992920557208082e-22
0.05944336637564518,0.8058343979185241,0.5018298554472658,63.91827547715428,3.2422819032207224e-05
0.014617324419269828,0.29731101420305694,0.24713704934248662,97.73095889202166,1.474075946538066e-12
0.08246641904563413,0.40196415725507795,0.5850963347247755,146.3094870120329,4.1670288650687595e-23
0.031033467392407445,1.3975107769353796,0.10629440149745109,94.9777616065025,5.83941113851041e-12
0.014387193297114265,1.8896243875438548,0.48950787371946125,131.25223510797366,7.752954158889597e-20
0.09209704724874503,0.9343607461722379,0.258555814966852,127.32992803229986,5.510428552529927e-19
0.016553172273527816,1.599783621490098,0.570602662964471,119.79221058363592,2.3877008982889527e-17
0.028472008233793557,1.9524472582053451,0.5305283075672323,107.3799105063622,1.183795373828864e-14
0.015361339519205864,1.4749387380097119,0.5405804103706675,120.2413135023254,1.9074732802927317e-17
0.011549006366535497,1.5014115800022507,0.2259337749854897,133.55556543841732,2.4507859947839868e-20
0.0021148016336440035,1.308621429527096,0.4982077563860121,155.13434024252336,5.052821753069986e-25
0.005539540916426011,1.9598177264391778,0.2663265743615675,152.25263496647844,2.134461511115702e-24
0.01746414709358527,0.7396508618402191,0.3236042047433838,97.11351862127003,2.0072215491248584e-12
0.005338193262717539,1.6093792117292924,0.5521676770138655,147.38024328115586,2.4395781741601565e-23
0.059114381611097125,0.9471405119818332,0.46022670122689946,59.999845036627306,0.0002299996267929835
0.06807145267995064,0.47975535576307243,0.420283341975774,101.74012477461095,1.9858230604981628e-13
0.03936304568320283,1.530870274516649,0.1644866971128788,89.06761935669635,1.1213472881687602e-10
0.03179910969520494,1.6929234464800698,0.3691416190044009,99.2710686298253,6.824789790309225e-13
0.05045262370222301,1.7544784150011614,0.16175724579476583,91.60303082454742,3.156330937549714e-11
0.08750049422346086,1.8593812909056484,0.13751189276865813,85.27850624219546,7.456509844481057e-10
0.0851131626822206,1.540840867817006,0.5732902499894947,63.73490405437612,3.5536067882929035e-05
0.004347506201279195,1.1497133992532624,0.39619934631640397,146.7644683719177,3.319162856699346e-23
0.01814984095965241,1.8896517675191096,0.10307306998348367,136.8018831596224,4.834777067111999e-21
0.023674487110439603,0.5772182170732583,0.3345143801693353,79.0588435458358,1.6715454500208948e-08
0.024938757583221186,0.3391575741639434,0.24337200006706614,73.03488405852374,3.397851324030314e-07
0.05712326517427727,0.9769262966765568,0.17695483481911337,60.43489884436237,0.0001850360706233135
0.04162624257031923,1.247993457581759,0.5095606881401805,67.93534606407079,4.350658324262512e-06
0.004925411992759399,1.4239808929384965,0.17680448358710263,148.5982001814847,1.3269017252265443e-23
0.03736141384595716,1.6677595432623749,0.18317501394840105,98.34573963983284,1.0839816151112809e-12
0.052375294871763727,0.24816196092181708,0.21630352419409202,87.19816950966764,2.8555253073118864e-10
0.010167190290371598,1.6436834138193355,0.4562211806025024,136.57736836992672,5.4091524367164185e-21
0.08334585537885597,1.2802316230668365,0.19536574268703014,68.63655349364996,3.064006758863628e-06
0.005196186646510426,1.9153058607879416,0.2606799585199313,152.58927895347918,1.803794319842908e-24
0.09248418690180621,0.8262153613467189,0.5511731271811952,131.94703153098055,5.477647612590566e-20
0.009911314157987551,1.3105612270434785,0.3825707644888381,132.0039288047267,5.324011732068493e-20
0.08435749515977528,1.5797871313110825,0.1865043119180246,68.26885571184607,3.682428115792528e-06
0.09026531439276171,1.1295117573559654,0.5299514917728314,90.19732226449142,6.374237890569207e-11
0.09795706805865928,0.48063363206519377,0.3560811979952988,251.7564177391461,5.276141503848472e-46
0.08020258802735936,0.2896395896359628,0.5171138954426667,156.26816694507477,2.866332961240766e-25
0.07794775407713289,0.4005211904105097,0.13937255541126162,197.0288407560013,4.038859824283283e-34
0.06424832759955477,1.0908282482259997,0.1809108325196684,60.59498817297679,0.00017080219253156424
0.07789963545781291,1.351295792311326,0.1459072535989441,68.82452927161881,2.7891463151726635e-06
0.01345522084131471,1.2269379184691254,0.3406179557128993,120.62242214361336,1.5765283074485677e-17
0.05360680359476373,1.483249055316288,0.293689505591179,67.58428890755233,5.185445458018197e-06
0.051422287019041446,0.27019035843403727,0.3080046844556945,78.67743173541342,2.0227430238949875e-08
0.08575721441225576,0.4454132987523757,0.28326968036449995,203.32326534305724,1.7355688548558329e-35
0.04627993655935159,1.5700521961074614,0.31207460487919225,77.53400257125386,3.5828877343108695e-08
0.03850894961003535,1.6061282632596041,0.290616865751967,89.11176529892234,1.096866992226659e-10
0.06395632712371101,1.464128901771919,0.17983040359155159,66.811488731168,7.631281899725348e-06
0.026646331750084608,1.5417740778773759,0.3845414573808813,101.38801561597921,2.3681002408481047e-13
0.013976841095395688,1.934192155704194,0.5345839406657218,131.95016736067146,5.469065857069654e-20
0.04778772740237458,1.8995936127554554,0.5970408469646327,79.48871700517046,1.3482559764872999e-08
0.041688936859488504,1.3600673131712253,0.15865414624313504,77.80100883283626,3.135115370378018e-08
0.02325699405288737,0.7748022417276299,0.3056172436448187,83.31614699750656,1.989099422557007e-09
0.036751181011512805,0.22539780357667433,0.22054566466992562,64.64102185544093,2.2589592172766013e-05
0.03663924498262474,1.3368946176359888,0.3834501857504511,77.54980053594282,3.554698048841145e-08
0.032749556441254546,0.976346924306722,0.2801827009137351,71.17148563449565,8.626531223697131e-07
0.0379464079726929,0.46464941323678016,0.5388770010617429,61.823191039126044,9.242566363334833e-05
0.06857433454559454,0.5874639464082687,0.5676021269665834,87.11215230278248,2.9810167249037156e-10
0.02968764745712853,1.8857527686379778,0.2625436114283436,114.28425466391666,3.749879861659993e-16
0.09488579267153405,0.31920057318082234,0.2782087707677413,289.94835205570365,2.6856120147970394e-54
0.09163480195381779,1.6174473961031595,0.3674814668645995,63.357595326442805,4.291419003872013e-05
0.04809104283000786,1.8236887960629355,0.4177608557368563,82.8196634346371,2.54956757474759e-09
0.03283612050046888,1.4390255444209106,0.4762294906643879,85.69209762679259,6.063527722758335e-10
0.05354347898300032,0.31041495436808253,0.1500356198162013,92.69709298534485,1.8264591044669967e-11
0.08485604887736246,1.7225352610709783,0.12554631633785976,76.68711703787827,5.471823209786555e-08
0.06525873405601021,1.3759200939096414,0.43911399912730475,57.5798839922284,0.0007712851954567623
0.08043918279470774,0.6986592188693985,0.33934365772831265,124.74685363667297,2.0049006375290247e-18
0.05327222760657402,1.3333796891408243,0.4363760813362355,60.702681925593865,0.00016184826197131522
0.06329176292676207,0.4457770129427221,0.25080348243774253,106.39217681691323,1.939814868846621e-14
0.028815561418246174,1.473765595333691,0.18608621823924357,99.95741348294862,4.842296608527536e-13
0.07348931623102908,1.8253921126855455,0.1556257446315776,83.75058449105238,1.6007355431085637e-09
0.020240459312571835,1.1390262763130736,0.4931667038343679,100.92823391956108,2.9801656784706785e-13
0.06947981288184983,1.9137907118795556,0.3015147491485277,78.59496729692155,2.1078885138732627e-08
0.08607190683258942,0.9885709420767705,0.14143732182952165,107.42651229100497,1.1565307637218632e-14
0.013210283730154393,1.7436206572066182,0.2233831674029538,136.32647617357028,6.1321076280443795e-21
0.061437974054191984,1.5925671485790924,0.5307594035035765,61.93968974205998,8.719572753587303e-05
0.009509574822993461,0.3591731258179067,0.3407699315541529,117.9463105464113,6.009135858856926e-17
0.0725715628271427,1.842774640278957,0.5266711720682606,64.52984714049762,2.3880844073173178e-05
0.008449321882352024,1.8387697769149038,0.5726675965413269,141.7741882611537,4.0239643037644397e-22
0.0935939822700626,0.8325485586122607,0.1334786453544282,185.06152398101278,1.6029818306007765e-31
0.013740793003780217,1.6281899870154715,0.5716114813018854,126.66559597223257,7.681450737270189e-19
0.09588802459090805,0.6043474009737688,0.2855328958089127,225.85752643640492,2.2191631119053335e-40
0.08008841760850967,0.25470755463433575,0.44913595111962723,168.93705346562712,5.085256738730201e-28
0.05936820044663541,0.5742868360100601,0.3015639955555395,81.42590506189924,5.1182007057487086e-09
0.07826241046295469,1.0711781104586966,0.407308710830784,73.60366744862898,2.5567874632376683e-07
0.07951148389830859,0.3039815062706448,0.4348829736982681,162.45530640007115,1.2995900446197968e-26
0.09460270628173303,0.4880111296005273,0.16649253630514335,287.63630374408194,8.532930001657087e-54
0.02533833538391872,1.91078838808685,0.3155618926989282,118.60546682492387,4.321933255801101e-17
0.05900758953583092,1.0889136400999906,0.20329575306116413,58.1287777784398,0.0005861708590221556
0.009504919756440123,1.6815809536066353,0.15965310414927228,142.81143904176906,2.395620243404675e-22
0.061616570002412135,0.5719209486366619,0.39597179929011905,80.55669877332555,7.904293532110207e-09
0.01712913040927888,0.35933904756339974,0.44013153696854357,93.45455657018839,1.2506299501292491e-11
0.05649506114724419,1.6049865008192983,0.22878392249301557,74.22410232051541,1.8748602762881183e-07
0.057243051403384974,0.8279008914779644,0.10366267595401482,74.86093911517594,1.3635829260905704e-07
0.046598515298122735,1.0276479836435404,0.5853798127881205,60.403511062206576,0.00018796291326319056
0.05226317755131228,1.9858322458200321,0.33742467860694747,90.40037345150664,5.7588565755536235e-11
0.0763923390006588,0.7697550366636015,0.42591266037383846,97.06989418384265,2.051484486080579e-12
0.07992447165120667,1.0516624261159833,0.13761138111472695,83.1164162923379,2.197998860179228e-09
0.049215321557542914,1.3426603970919713,0.4101087961617359,63.81841482076068,3.4082797818884196e-05
0.05995934415226123,0.3603238053105904,0.48130023861167415,84.03660521473363,1.3874296688153905e-09
0.09312362356901019,1.4895777854262875,0.12369395002162972,81.04388697661471,6.19543044473059e-09
0.011973358850112283,1.013115836495064,0.3617860938809382,119.81546596727554,2.3600982367036095e-17
0.011710356590011052,0.5150260595607095,0.17100651240999,109.49166261155565,4.1182764389202405e-15
0.008770901191076841,0.9749753474608143,0.17345980567670424,128.53796641273095,3.0120569189517936e-19
0.06578632850405279,1.0292021256827242,0.40740085924535663,61.98998113338102,8.503046787955249e-05
0.04186083007903795,1.3533265548349787,0.4096290233635126,71.24968387094782,8.295750221066222e-07
0.07743214161418432,1.886840869495761,0.3768850199678633,69.84093924588721,1.6778791440661958e-06
0.06712314133085927,1.5771180599516155,0.35508444497927694,62.06621315629026,8.185043565875688e-05
0.033363775832823815,0.8884100727386386,0.33499429062847563,68.63574605034711,3.065244014468922e-06
0.08983665473615358,1.9453667874963068,0.3406106362244733,72.62413956442649,4.172500579240174e-07
0.07625321470706524,1.6234961101819345,0.26722988678379245,64.6003374489609,2.3053819947512066e-05
0.027053494091017573,0.2503132509307189,0.22866491340713682,69.26484904212751,2.237984498866364e-06
0.0364192017772054,0.4098555450561707,0.23282259891679932,63.746267017121596,3.5334742829014904e-05
0.03144399802042629,0.5924200916806106,0.5540499333560874,68.80352820128064,2.8185881511399255e-06
0.015761164862499965,0.3503064494123586,0.23335393647058214,94.5702171881206,7.159228104309447e-12
0.014778337254219166,1.073768994590567,0.2872571060545802,112.85826306146248,7.650106763893324e-16
0.09361274633757441,0.8132924759458995,0.3520420382931543,151.128818795673,3.7438799020339376e-24
0.04379040371987533,1.951265834716445,0.47134666530327807,89.83038609600399,7.657860384518144e-11
0.038331982277740984,1.0509249750521112,0.4885486224474186,67.01486274550439,6.893430329226844e-06
0.0729685708677378,0.5818787483163212,0.460839213346551,104.27661076471901,5.5866262182478816e-14
0.05529930652529,1.9473155196341199,0.2515155755295826,92.41632500937644,2.1017349385878438e-11
0.09361399868384623,1.124987224563322,0.18154617208827226,97.2039495906868,1.9184852976552442e-12
0.07803014939093922,0.3315075884059884,0.5085132536252925,143.17569323124616,1.9967384549499145e-22
0.04793695641245404,0.3455743178333439,0.5372433275017072,64.16763870996533,2.862214874104886e-05
0.03763594734808262,1.4155268274980803,0.5564628420209652,77.11365455122336,4.4208992029177744e-08
0.09866315449243221,1.0906326002495272,0.5291713679801041,113.51170970472603,5.517894090613935e-16
0.07177602360036435,1.3236154660080124,0.28068835415776217,58.51536945082505,0.0004831443542988863
0.09511946600038412,1.729388014745987,0.17675298705459733,74.0323504487202,2.0635134190249456e-07
0.011847857721704137,1.4264904997571728,0.43521402567134326,128.798419207853,2.644274693090662e-19
0.08505336791907826,1.7512217444458615,0.4247087415755275,63.02727781192452,5.062073619818862e-05
0.06370738839912075,1.5368392819192693,0.22394941676173832,67.06686013844177,6.7165198127270705e-06
0.012192167833511259,1.4139195553890311,0.41011034252738254,127.88439237500023,4.1762354304672364e-19
0.05882579999692207,0.44245773444017533,0.5991214159747527,73.97637385447499,2.1220834602430773e-07
0.06860963651054489,1.069089703174889,0.18426697544484624,64.52123604379993,2.3983885868477116e-05
0.001230268588860284,0.9795668468009133,0.2892890763692624,157.12240766011945,1.8699527093395277e-25
0.04543179618417466,1.173251626943364,0.29552489664461834,62.683240453008864,6.012224932408925e-05
0.08253995111963212,0.9040571482968967,0.20676590746611337,109.20082653042158,4.762881186128444e-15
0.02953590253440899,1.316787047265011,0.49403486554744125,87.0533674987362,3.0699363460682167e-10
0.045854808179855114,0.9064205739852262,0.45365143598916335,59.15833891623458,0.00035031429823314104
0.04423141270678932,1.2037121947925336,0.20848475693089993,65.8642707218161,1.2254152310628121e-05
0.03019273914424916,0.9107755577891306,0.5288978673822797,75.50567410074962,9.878229943660993e-08
0.09184418955155543,1.8231812359813564,0.3129000958213878,69.09217191271222,2.4397955583669805e-06
0.0781294035431516,0.87214822525967,0.3754541698568753,92.31723927388441,2.208483393401079e-11
0.01105884109961105,1.5156785139189162,0.4424464687769306,132.41215121144214,4.3410484652541076e-20
0.09970346578375731,1.3047233049903046,0.5370790442257118,91.56434969097077,3.217970315731247e-11
0.08792000243077452,0.8939423502953012,0.2134175134319591,127.26804998952736,5.683580584704733e-19
0.0283908437864039,1.6537359232055584,0.3961727311039063,102.21563645384009,1.5656132944034448e-13
0.08368965796609383,1.8696209049356087,0.43578783576945745,65.89175727196259,1.2086892108749294e-05
0.010641953187138287,1.5688717975025916,0.5431904385423636,133.36212836802866,2.6996640045263937e-20
0.09991047304742387,1.907458482591991,0.48614664584946066,68.54691597463213,3.2044556029794734e-06
0.0665684736106537,0.9853520453565074,0.5572173335183249,64.57308508270503,2.337010550861465e-05
0.0650125015558797,1.844732101966019,0.13761631352301454,90.52439740250148,5.412585924050299e-11
0.009044072698413275,1.7772013477183786,0.31272827691773586,143.0938468408242,2.0801463921728892e-22
0.08970333988966253,1.57229716759443,0.25316432029423885,65.04888781734131,1.8422196994124383e-05
0.0028999503204469425,1.7033612512768932,0.34859166004875175,155.22738339836815,4.823140501883357e-25
0.024082805804114704,1.5142405512985049,0.505405305111066,102.98177546379728,1.0673811485357362e-13
0.014302187516663501,1.1221552321188502,0.3462803679798967,115.58410081376246,1.9577595401520058e-16
0.07767679406922186,1.1943544720554924,0.11757579566092499,71.49122747305549,7.351993942022467e-07
0.01982042272128979,0.9518361997952909,0.4354097317182506,97.03055984607113,2.0922307463550414e-12
0.09106382271308854,1.3957268392803208,0.1051465980477845,85.2089963549132,7.720216433845508e-10
0.06562690393274902,0.7846217800104938,0.14887619027983814,91.15897293295802,3.9410185419547344e-11
0.003616271049469622,1.531387059429792,0.4638641478206057,151.8686052764399,2.586302476040371e-24
0.0005429834128700461,1.109207649017888,0.5155001872583722,160.11133507124507,4.1955923293987904e-26
0.005165791701439893,0.8357382475505317,0.2590572442343858,140.07077678446694,9.430728058261568e-22
0.06059251776477277,0.46501025276949626,0.3845031315024856,85.41951038654555,6.948913964738076e-10
0.08014818108594153,0.6599466361961461,0.3735922823094632,125.85725347721322,1.150727765656969e-18
0.023855282062738847,1.352360653277107,0.12779906256891047,104.3130415685965,5.485784797959414e-14
0.0849408842923073,0.8657287499990058,0.37242373794060457,110.89971691625875,2.036856286915446e-15
0.005723194015326039,0.2597044271452778,0.10548516431070978,131.81046781284738,5.864736772882357e-20
0.08009638536416763,0.7935284534816389,0.5099853744577157,100.7333632722167,3.285156262985929e-13
0.09277954301722804,0.8594438581630297,0.4740671829315436,131.15274698102908,8.148370886121627e-20
0.07721083991043806,0.6217415853863633,0.2418557765862492,138.82867813539445,1.754945025296436e-21
0.06981207839786373,0.7153670517277044,0.23116521373060453,100.83353527261866,3.1246685677547975e-13
0.08379802186553831,1.4688693708119342,0.1950614023790795,66.50667397474548,8.887654840211281e-06
0.004015129954706642,1.543279616984628,0.5763813459724417,150.4281832716061,5.31450695506205e-24
0.02017821107190554,1.9260181387854722,0.5228938851629978,120.52538544491537,1.6549048340202455e-17
0.012492367930564309,0.4125588778467172,0.5188682443939368,109.75914181182134,3.6027416880897105e-15
0.050453099019298654,0.761105007863802,0.3331066950716707,60.621834834092525,0.00016852477768374707
0.07451881283288446,0.3386801467655036,0.5057607293135511,128.5156763663169,3.045814126224769e-19
0.06300118445763987,1.3039467210230924,0.3957815665209299,57.148261816055815,0.0009570630732739059
0.08511310997619351,0.22949892794685037,0.24973097116471107,241.62083152479224,8.37974911895755e-44
0.01552129924410909,0.5696414144181767,0.3152177212612106,99.43960716767208,6.273235634640412e-13
0.07346210919351616,1.2565640804797131,0.3045446162396436,59.60842614584235,0.000279719448627525
0.01930414908689041,0.845729565239346,0.2759123744183306,94.09142615389885,9.09566280991613e-12
0.027075875131780027,1.1798772663633184,0.2211483400938283,88.38549698226446,1.5771068886757275e-10
0.07099046972813039,1.3524275152356242,0.2991226064396131,58.111810515341986,0.000591164870338403
0.09802047848986818,1.710092122145019,0.39964599659483624,66.17244253081775,1.0504239516902583e-05
0.06115436059770696,0.9071753983706288,0.19809352720797732,66.68878964071527,8.114117000296853e-06
0.00545003149912956,0.7020144463495159,0.17092312655241873,136.7148975135185,5.04969498648707e-21
0.06163089699275329,1.1698492403212357,0.4451139015008416,57.403459082940444,0.0008424132277267154
0.00423505515801671,0.3254263538139721,0.3631691980075763,140.78213748046667,6.6080787417212465e-22
0.08841457113668172,0.27544560097106596,0.27608444190568004,251.43453075922025,6.1974538896610836e-46
0.07095782851006208,1.0140270230178174,0.5539509897290158,68.01427383560528,4.182308165315833e-06
0.017312784642250324,0.5925417500598089,0.330660182917241,94.790753392546,6.411761680265421e-12
0.009172100582419808,0.2129898353840625,0.26586826617321757,117.2024585087071,8.716405792369223e-17
0.0183533228880319,1.4228668289114903,0.20812798915307343,116.50967163893992,1.2324638736523035e-16
0.09800271795541926,1.6690799661417728,0.2615858297269862,68.3347684254002,3.5630466943919994e-06
0.04585606424584898,0.466181426820705,0.2368736439400522,67.9063910302306,4.414103207794177e-06
0.0784080948341408,1.215024093562516,0.5334046151601836,67.18325639764788,6.3367879385745985e-06
0.0636408342107777,1.9711729150783017,0.5459940281117673,71.49695161872108,7.330982082972736e-07
0.05724131499586374,0.6837602301177326,0.30629018547284503,70.77726059893833,1.0506089044920034e-06
0.01451302546650497,1.5154665178160724,0.23047616443255312,127.39174153675378,5.34272405275116e-19
0.09460244535580951,0.4917846397042157,0.1651739563230941,287.21061709690264,1.0556862473290616e-53
0.030134263251471796,1.8777673668498132,0.4580655264207778,105.10871033340402,3.6852036247425593e-14
0.05780172158075422,0.20078045333430503,0.5395434823897952,83.13380650723721,2.1789698733485545e-09
0.06997759445890661,0.7305143244129375,0.3055585659371908,92.37459843253542,2.1460446567725027e-11
0.06492331552453089,1.9575785331620077,0.5374492328545836,70.66628224177923,1.1105541041609775e-06
0.09405944096955185,1.4072424284029312,0.22375658529202305,71.65906203127734,6.760212212553437e-07
0.0148438989920058,0.5813220789170126,0.4043567210445693,102.96816387827958,1.074670299517474e-13
0.05083527384469421,1.6244580472695935,0.14054606023842717,84.05868414850612,1.3721974175916756e-09
0.0404034390740766,1.816554043208599,0.38156220305014144,92.41058451759955,2.1077761003163203e-11
0.047416872948261815,1.07708810732715,0.4193405713104743,59.573882077660365,0.00028459273713209274
0.011921752619774462,0.480842575773762,0.4221898430383517,111.38642167491889,1.5968855548570324e-15
